County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Choice Total,Total Votes
Cobb,Dickerson 01,2828.0,1287.0,1044.0,52.0,2383.0
Cobb,Dobbins 01,3024.0,360.0,1012.0,49.0,1421.0
Cobb,Dobbins 02,3984.0,603.0,1726.0,88.0,2417.0
Cobb,Dowell 01,3197.0,1124.0,1315.0,56.0,2495.0
Cobb,Dodgen 01,2100.0,983.0,735.0,49.0,1767.0
Cobb,Durham 01,4256.0,2305.0,1088.0,89.0,3482.0
Cobb,Davis 01,2093.0,879.0,776.0,42.0,1697.0
Cobb,Eastside 01,3040.0,1441.0,1062.0,50.0,2553.0
Cobb,Eastside 02,4074.0,1825.0,1435.0,92.0,3352.0
Cobb,Elizabeth 01,4065.0,712.0,1698.0,63.0,2473.0
Cobb,Elizabeth 02,2434.0,1035.0,815.0,43.0,1893.0
Cobb,Elizabeth 03,2767.0,1242.0,962.0,51.0,2255.0
Cobb,Elizabeth 04,3011.0,734.0,1242.0,74.0,2050.0
Cobb,Elizabeth 05,2884.0,1155.0,1076.0,62.0,2293.0
Cobb,East Piedmont 01,2627.0,785.0,1038.0,55.0,1878.0
Cobb,Fair Oaks 02,5779.0,911.0,2507.0,91.0,3509.0
Cobb,Fair Oaks 04,5322.0,812.0,1773.0,98.0,2683.0
Cobb,Fullers Park 01,3452.0,1485.0,1280.0,84.0,2849.0
Cobb,Ford 01,3161.0,1720.0,786.0,44.0,2550.0
Cobb,Frey 01,2582.0,1283.0,692.0,50.0,2025.0
Cobb,Garrison Mill 01,2872.0,1245.0,1023.0,62.0,2330.0
Cobb,Gritters 01,4033.0,1588.0,1299.0,104.0,2991.0
Cobb,Harmony-Leland 01,6394.0,678.0,3722.0,105.0,4505.0
Cobb,Harrison 01,3122.0,1677.0,776.0,60.0,2513.0
Cobb,Hightower 01,4262.0,1947.0,1515.0,79.0,3541.0
Cobb,Hayes 01,4111.0,2040.0,1160.0,62.0,3262.0
Cobb,Kennesaw 1A,2499.0,743.0,846.0,63.0,1652.0
Cobb,Kennesaw 2A,3944.0,1344.0,1302.0,82.0,2728.0
Cobb,Kennesaw 3A,6477.0,1540.0,2575.0,151.0,4266.0
Cobb,Kennesaw 4A,3783.0,1274.0,1318.0,79.0,2671.0
Cobb,Kennesaw 5A,5855.0,1954.0,2404.0,117.0,4475.0
Cobb,Kell 01,2006.0,850.0,668.0,60.0,1578.0
Cobb,Kemp 01,1960.0,1047.0,504.0,45.0,1596.0
Cobb,Kemp 02,4049.0,1805.0,1338.0,63.0,3206.0
Cobb,Kemp 03,3955.0,2230.0,950.0,53.0,3233.0
Cobb,Lassiter 01,3647.0,1694.0,1219.0,74.0,2987.0
Cobb,Lindley 01,4797.0,812.0,2842.0,82.0,3736.0
Cobb,Lost Mountain 01,3604.0,1765.0,1173.0,60.0,2998.0
Cobb,Lost Mountain 02,4121.0,2377.0,1118.0,65.0,3560.0
Cobb,Lost Mountain 03,5387.0,2640.0,1611.0,96.0,4347.0
Cobb,Lost Mountain 04,2629.0,1318.0,763.0,39.0,2120.0
Cobb,Mableton 01,5127.0,1013.0,2449.0,98.0,3560.0
Cobb,Mableton 02,3330.0,525.0,1378.0,49.0,1952.0
Cobb,Mableton 03,3010.0,887.0,1213.0,57.0,2157.0
Cobb,Mableton 04,1581.0,575.0,674.0,26.0,1275.0
Cobb,Mabry 01,1656.0,879.0,485.0,25.0,1389.0
Cobb,Macland 01,4213.0,736.0,2132.0,69.0,2937.0
Cobb,Murdock 01,4059.0,1825.0,1463.0,73.0,3361.0
Cobb,McEachern 01,3549.0,1039.0,1602.0,48.0,2689.0
Cobb,McCleskey 01,1736.0,832.0,568.0,37.0,1437.0
Cobb,McClure 01,3290.0,1629.0,920.0,66.0,2615.0
Cobb,Marietta 1A,4468.0,719.0,1561.0,85.0,2365.0
Cobb,Marietta 2A,2059.0,975.0,706.0,47.0,1728.0
Cobb,Marietta 2B,4447.0,1184.0,1834.0,78.0,3096.0
Cobb,Marietta 3A,4388.0,1507.0,1621.0,95.0,3223.0
Cobb,Marietta 3B,2218.0,226.0,1089.0,37.0,1352.0
Cobb,Marietta 4A,1956.0,1168.0,483.0,40.0,1691.0
Cobb,Marietta 4B,2056.0,732.0,770.0,42.0,1544.0
Cobb,Marietta 4C,2781.0,1362.0,872.0,41.0,2275.0
Cobb,Marietta 5A,3324.0,602.0,1401.0,70.0,2073.0
Cobb,Marietta 5B,3084.0,363.0,1234.0,42.0,1639.0
Cobb,Marietta 6A,2647.0,367.0,1134.0,55.0,1556.0
Cobb,Marietta 6B,2910.0,1015.0,1204.0,69.0,2288.0
Cobb,Marietta 7A,3745.0,341.0,1414.0,75.0,1830.0
Cobb,Mars Hill 01,3633.0,1975.0,698.0,77.0,2750.0
Cobb,Mars Hill 02,2916.0,1117.0,898.0,94.0,2109.0
Cobb,Mt Bethel 01,4125.0,1935.0,1443.0,73.0,3451.0
Cobb,Mt Bethel 03,3294.0,1393.0,1223.0,49.0,2665.0
Cobb,Mt Bethel 04,2981.0,1394.0,997.0,47.0,2438.0
Cobb,North Cobb 01,2317.0,773.0,845.0,59.0,1677.0
Cobb,Nickajack 01,4889.0,815.0,2596.0,80.0,3491.0
Cobb,Norton Park 01,4922.0,1155.0,1904.0,112.0,3171.0
Cobb,Nicholson 01,2455.0,971.0,801.0,75.0,1847.0
Cobb,Oakdale 01,3944.0,1200.0,1773.0,75.0,3048.0
Cobb,Oregon 01,1614.0,769.0,538.0,44.0,1351.0
Cobb,Oregon 02,5671.0,959.0,2746.0,112.0,3817.0
Cobb,Oregon 03,5713.0,834.0,2197.0,110.0,3141.0
Cobb,Oregon 04,4673.0,893.0,2248.0,68.0,3209.0
Cobb,Oregon 05,3846.0,1233.0,1770.0,69.0,3072.0
Cobb,Pebblebrook 01,5218.0,585.0,2622.0,84.0,3291.0
Cobb,Powers Ferry 01,3504.0,1233.0,1231.0,91.0,2555.0
Cobb,Pine Mountain 01,3491.0,1827.0,974.0,54.0,2855.0
Cobb,Pine Mountain 02,3127.0,1828.0,750.0,54.0,2632.0
Cobb,Post Oak 01,3660.0,1748.0,1179.0,69.0,2996.0
Cobb,Pope 01,3153.0,1405.0,1100.0,62.0,2567.0
Cobb,Palmer 01,2760.0,1114.0,843.0,72.0,2029.0
Cobb,Powders Springs 1A,4755.0,997.0,2488.0,105.0,3590.0
Cobb,Powders Springs 2A,3536.0,454.0,1747.0,76.0,2277.0
Cobb,Powders Springs 3A,3991.0,703.0,1945.0,67.0,2715.0
Cobb,Pitner 01,2814.0,1119.0,929.0,69.0,2117.0
Cobb,Rocky Mount 01,3390.0,1503.0,1135.0,64.0,2702.0
Cobb,Riverside 01,2133.0,113.0,973.0,32.0,1118.0
Cobb,Roswell 01,5374.0,2511.0,1952.0,92.0,4555.0
Cobb,Roswell 02,3701.0,1694.0,1343.0,61.0,3098.0
Cobb,Sandy Plains 01,2933.0,1125.0,1136.0,88.0,2349.0
Cobb,Shallowford Falls 01,3387.0,1598.0,1176.0,63.0,2837.0
Cobb,Simpson 01,1868.0,779.0,687.0,36.0,1502.0
Cobb,Sewell Mill 01,3493.0,1402.0,1355.0,64.0,2821.0
Cobb,Sewell Mill 03,4759.0,1273.0,1787.0,82.0,3142.0
Cobb,Smyrna 1A,4152.0,559.0,1873.0,71.0,2503.0
Cobb,Smyrna 2A,5539.0,855.0,2702.0,121.0,3678.0
Cobb,Smyrna 3A,4573.0,995.0,2094.0,90.0,3179.0
Cobb,Smyrna 3B,2496.0,771.0,1107.0,58.0,1936.0
Cobb,Smyrna 4A,5842.0,2001.0,2628.0,113.0,4742.0
Cobb,Smyrna 5A,4319.0,842.0,1910.0,97.0,2849.0
Cobb,Smyrna 6A,5936.0,1840.0,2623.0,115.0,4578.0
Cobb,Smyrna 7A,6378.0,1511.0,3566.0,104.0,5181.0
Cobb,Sope Creek 01,2163.0,1044.0,755.0,29.0,1828.0
Cobb,Sope Creek 02,4729.0,1800.0,1765.0,75.0,3640.0
Cobb,Sope Creek 03,2886.0,1300.0,967.0,33.0,2300.0
Cobb,Sweetwater 01,3235.0,863.0,1413.0,47.0,2323.0
Cobb,Sweetwater 02,3367.0,431.0,1471.0,52.0,1954.0
Cobb,Terrell Mill 01,5816.0,1066.0,2365.0,113.0,3544.0
Cobb,Timber Ridge 01,2448.0,1130.0,910.0,32.0,2072.0
Cobb,Vaughan 01,3146.0,1647.0,814.0,87.0,2548.0
Cobb,Vinings 01,3260.0,733.0,1536.0,60.0,2329.0
Cobb,Vinings 02,6400.0,1512.0,2821.0,111.0,4444.0
Cobb,Vinings 03,4407.0,1088.0,2092.0,59.0,3239.0
Cobb,Vinings 04,3405.0,1423.0,1204.0,34.0,2661.0
Cobb,Wade Green 02,4718.0,1598.0,1803.0,107.0,3508.0
Cobb,Willeo 01,2836.0,1356.0,983.0,50.0,2389.0
Walker,La Fayette,6547.0,3200.0,804.0,149.0,4153.0
Walker,Walnut Grove,2212.0,1341.0,172.0,44.0,1557.0
Walker,Rock Spring,6275.0,3753.0,668.0,110.0,4531.0
Walker,Armuchee Valley,1453.0,865.0,153.0,25.0,1043.0
Walker,Mountain,1254.0,711.0,164.0,24.0,899.0
Walker,Chattanooga Valley,6325.0,3384.0,927.0,138.0,4449.0
Walker,Kensington,1347.0,738.0,190.0,25.0,953.0
Walker,Rossville,6255.0,2612.0,894.0,138.0,3644.0
Walker,Chickamauga,6890.0,4011.0,780.0,135.0,4926.0
Walker,Fairyland,1265.0,635.0,278.0,32.0,945.0
Walker,Fairview,3101.0,1400.0,405.0,63.0,1868.0
Polk,Aragon,3224.0,1887.0,381.0,41.0,2309.0
Polk,Blooming Grove,1659.0,941.0,185.0,24.0,1150.0
Polk,Cedartown,6205.0,2723.0,1263.0,113.0,4099.0
Polk,Fish Creek,2566.0,1550.0,279.0,46.0,1875.0
Polk,Lake Creek,2828.0,1855.0,309.0,42.0,2206.0
Polk,Rockmart,5746.0,3104.0,958.0,112.0,4174.0
Polk,Youngs Grove,1961.0,1222.0,162.0,38.0,1422.0
Evans,Veterans Community Center,6135.0,2876.0,1251.0,64.0,4191.0
Tift,Tifton Northeast,3332.0,1302.0,748.0,58.0,2108.0
Tift,Brighton,2219.0,1486.0,281.0,29.0,1796.0
Tift,Brookfield,1501.0,867.0,153.0,26.0,1046.0
Tift,Chula,1314.0,890.0,158.0,10.0,1058.0
Tift,Docia,1056.0,752.0,86.0,8.0,846.0
Tift,Eldorado,1262.0,774.0,102.0,10.0,886.0
Tift,Omega,864.0,406.0,115.0,15.0,536.0
Tift,Ty Ty,1221.0,653.0,179.0,9.0,841.0
Tift,Tifton Northwest,3334.0,1629.0,651.0,51.0,2331.0
Tift,Tifton South,2366.0,419.0,750.0,16.0,1185.0
Tift,Mott-Litman Gym,2889.0,287.0,1096.0,28.0,1411.0
Tift,Tifton Lodge,3091.0,1349.0,637.0,45.0,2031.0
Peach,Byron 1,2636.0,1390.0,581.0,42.0,2013.0
Peach,Byron 2,5028.0,2280.0,1319.0,88.0,3687.0
Peach,Claude,908.0,538.0,135.0,11.0,684.0
Peach,Fort Valley 1,2669.0,681.0,1033.0,36.0,1750.0
Peach,Fort Valley 2,2670.0,579.0,1012.0,19.0,1610.0
Peach,Fort Valley 3,2720.0,286.0,1345.0,29.0,1660.0
Peach,Powersville,1365.0,729.0,277.0,22.0,1028.0
Pickens,Yellow Creek,3571.0,2080.0,515.0,55.0,2650.0
Pickens,Sharptop,2616.0,1587.0,434.0,50.0,2071.0
Pickens,Appalachian,1933.0,1124.0,223.0,35.0,1382.0
Pickens,Refuge,2490.0,1458.0,241.0,49.0,1748.0
Pickens,Hill,2042.0,1257.0,230.0,36.0,1523.0
Pickens,Hinton,825.0,488.0,55.0,16.0,559.0
Pickens,Jerusalem,1145.0,736.0,99.0,14.0,849.0
Pickens,Ludville,721.0,423.0,44.0,17.0,484.0
Pickens,Nelson,1474.0,848.0,157.0,28.0,1033.0
Pickens,Talking Rock,1781.0,1059.0,120.0,39.0,1218.0
Pickens,Jasper,2517.0,1192.0,337.0,42.0,1571.0
Pickens,Tate,2651.0,1608.0,223.0,50.0,1881.0
Fannin,Colwell,1105.0,708.0,147.0,9.0,864.0
Fannin,Fairplay,1262.0,715.0,168.0,13.0,896.0
Fannin,Flinthill,3202.0,1776.0,288.0,50.0,2114.0
Fannin,Hemptown,1336.0,778.0,170.0,20.0,968.0
Fannin,Hothouse,1290.0,768.0,156.0,16.0,940.0
Fannin,Mineral Bluff,1817.0,1146.0,206.0,24.0,1376.0
Fannin,Mobile,1160.0,697.0,119.0,21.0,837.0
Fannin,Morganton,2067.0,1254.0,252.0,27.0,1533.0
Fannin,Noontootla,839.0,519.0,128.0,7.0,654.0
Fannin,Skeniah,331.0,206.0,51.0,11.0,268.0
Fannin,Sugar Creek,2437.0,1448.0,303.0,31.0,1782.0
Fannin,Toccoa,3553.0,1957.0,427.0,70.0,2454.0
Haralson,Bremen,6622.0,3731.0,726.0,122.0,4579.0
Haralson,Buchanan,2365.0,1401.0,179.0,40.0,1620.0
Haralson,Buncombe,1075.0,621.0,59.0,22.0,702.0
Haralson,Corinth,1682.0,1020.0,103.0,24.0,1147.0
Haralson,Twentieth,738.0,467.0,50.0,19.0,536.0
Haralson,Felton,304.0,204.0,13.0,3.0,220.0
Haralson,Little Creek,699.0,489.0,38.0,4.0,531.0
Haralson,Mt View,330.0,225.0,17.0,4.0,246.0
Haralson,Seventh,1932.0,1084.0,166.0,25.0,1275.0
Haralson,Berea-Steadman,665.0,416.0,44.0,11.0,471.0
Haralson,Tallapoosa,3072.0,1671.0,287.0,48.0,2006.0
Haralson,Waco,1183.0,687.0,82.0,14.0,783.0
Jackson,Central Jackson,16263.0,9045.0,2307.0,329.0,11681.0
Jackson,North Jackson,12699.0,6814.0,1590.0,220.0,8624.0
Jackson,West Jackson,14977.0,9160.0,2146.0,289.0,11595.0
Jackson,South Jackson,8012.0,4147.0,1219.0,117.0,5483.0
