County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total Votes
DeKalb,Glenhaven,1880.0,1.0,4.0,2.0,0.0,7.0,2.0,2.0,1.0,0.0,5.0,13.0,12.0,16.0,0.0,41.0,2.0,5.0,1.0,0.0,8.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,5.0,36.0,72.0,32.0,1.0,141.0,10.0,15.0,5.0,2.0,32.0,1.0,2.0,1.0,0.0,4.0,7.0,22.0,5.0,0.0,34.0,8.0,13.0,3.0,0.0,24.0,17.0,16.0,22.0,0.0,55.0,10.0,10.0,3.0,0.0,23.0,0.0,4.0,2.0,0.0,6.0,2.0,2.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,135.0,333.0,247.0,1.0,716.0,0.0,7.0,1.0,0.0,8.0,1127.0
DeKalb,Gresham Road,3601.0,5.0,1.0,4.0,0.0,10.0,0.0,4.0,2.0,0.0,6.0,7.0,9.0,7.0,0.0,23.0,4.0,8.0,4.0,0.0,16.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,6.0,1.0,3.0,5.0,0.0,9.0,45.0,105.0,66.0,5.0,221.0,10.0,58.0,18.0,0.0,86.0,0.0,2.0,1.0,0.0,3.0,12.0,54.0,19.0,1.0,86.0,14.0,55.0,10.0,0.0,79.0,7.0,33.0,17.0,1.0,58.0,3.0,18.0,3.0,0.0,24.0,4.0,10.0,3.0,0.0,17.0,2.0,6.0,3.0,0.0,11.0,3.0,3.0,2.0,0.0,8.0,2.0,1.0,3.0,0.0,6.0,111.0,839.0,635.0,10.0,1595.0,4.0,18.0,6.0,0.0,28.0,2295.0
DeKalb,Georgetown Sq,4155.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,7.0,34.0,196.0,79.0,1.0,310.0,2.0,2.0,4.0,0.0,8.0,7.0,17.0,2.0,1.0,27.0,2.0,4.0,3.0,0.0,9.0,5.0,15.0,3.0,0.0,23.0,36.0,143.0,55.0,4.0,238.0,15.0,53.0,16.0,0.0,84.0,4.0,8.0,3.0,0.0,15.0,19.0,68.0,15.0,0.0,102.0,10.0,89.0,31.0,1.0,131.0,99.0,332.0,105.0,1.0,537.0,9.0,33.0,1.0,0.0,43.0,6.0,15.0,6.0,0.0,27.0,0.0,4.0,6.0,0.0,10.0,1.0,6.0,5.0,0.0,12.0,2.0,10.0,3.0,1.0,16.0,92.0,687.0,424.0,0.0,1203.0,4.0,13.0,3.0,0.0,20.0,2825.0
DeKalb,Glenwood Road,2293.0,2.0,2.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,5.0,13.0,5.0,0.0,23.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,6.0,32.0,75.0,39.0,0.0,146.0,13.0,22.0,8.0,1.0,44.0,0.0,2.0,3.0,0.0,5.0,11.0,38.0,13.0,0.0,62.0,6.0,16.0,8.0,0.0,30.0,12.0,19.0,20.0,0.0,51.0,1.0,8.0,1.0,0.0,10.0,2.0,0.0,2.0,0.0,4.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,123.0,369.0,312.0,3.0,807.0,2.0,5.0,4.0,0.0,11.0,1228.0
DeKalb,Hambrick Elem,3776.0,5.0,8.0,1.0,0.0,14.0,2.0,4.0,4.0,0.0,10.0,25.0,53.0,27.0,0.0,105.0,2.0,2.0,3.0,0.0,7.0,6.0,7.0,8.0,0.0,21.0,0.0,2.0,4.0,0.0,6.0,3.0,7.0,5.0,1.0,16.0,58.0,175.0,62.0,3.0,298.0,15.0,58.0,19.0,1.0,93.0,9.0,5.0,2.0,0.0,16.0,16.0,50.0,16.0,1.0,83.0,17.0,44.0,14.0,0.0,75.0,34.0,50.0,52.0,0.0,136.0,9.0,26.0,4.0,0.0,39.0,2.0,4.0,3.0,0.0,9.0,1.0,6.0,1.0,0.0,8.0,4.0,7.0,4.0,0.0,15.0,3.0,3.0,2.0,0.0,8.0,143.0,696.0,471.0,5.0,1315.0,8.0,13.0,6.0,0.0,27.0,2301.0
DeKalb,Hawthorne Elem,3884.0,0.0,4.0,3.0,0.0,7.0,1.0,3.0,3.0,0.0,7.0,50.0,121.0,51.0,0.0,222.0,0.0,6.0,1.0,0.0,7.0,2.0,7.0,4.0,0.0,13.0,1.0,4.0,0.0,0.0,5.0,5.0,7.0,7.0,0.0,19.0,41.0,130.0,41.0,1.0,213.0,15.0,48.0,20.0,2.0,85.0,1.0,4.0,2.0,0.0,7.0,14.0,52.0,15.0,0.0,81.0,12.0,65.0,24.0,0.0,101.0,78.0,199.0,102.0,1.0,380.0,7.0,25.0,7.0,1.0,40.0,7.0,17.0,2.0,0.0,26.0,0.0,3.0,1.0,0.0,4.0,0.0,5.0,4.0,0.0,9.0,3.0,3.0,2.0,0.0,8.0,138.0,743.0,531.0,2.0,1414.0,2.0,9.0,4.0,0.0,15.0,2663.0
DeKalb,Henderson Mill,3104.0,1.0,3.0,1.0,0.0,5.0,1.0,8.0,3.0,0.0,12.0,48.0,151.0,85.0,0.0,284.0,2.0,11.0,8.0,0.0,21.0,5.0,4.0,3.0,0.0,12.0,0.0,4.0,1.0,0.0,5.0,3.0,4.0,4.0,0.0,11.0,16.0,77.0,46.0,0.0,139.0,6.0,23.0,11.0,0.0,40.0,5.0,2.0,5.0,1.0,13.0,13.0,38.0,14.0,0.0,65.0,9.0,57.0,32.0,0.0,98.0,49.0,215.0,146.0,0.0,410.0,5.0,21.0,4.0,0.0,30.0,5.0,12.0,5.0,0.0,22.0,1.0,4.0,0.0,0.0,5.0,0.0,7.0,6.0,0.0,13.0,3.0,5.0,3.0,0.0,11.0,80.0,557.0,511.0,0.0,1148.0,0.0,14.0,5.0,0.0,19.0,2363.0
DeKalb,Huntley Hills Elem,3508.0,1.0,4.0,1.0,0.0,6.0,2.0,3.0,4.0,1.0,10.0,42.0,97.0,45.0,0.0,184.0,2.0,6.0,1.0,0.0,9.0,1.0,4.0,1.0,0.0,6.0,4.0,4.0,2.0,0.0,10.0,2.0,8.0,5.0,0.0,15.0,44.0,148.0,58.0,0.0,250.0,16.0,42.0,19.0,0.0,77.0,3.0,4.0,1.0,0.0,8.0,10.0,54.0,17.0,0.0,81.0,25.0,66.0,23.0,1.0,115.0,88.0,226.0,76.0,0.0,390.0,8.0,27.0,5.0,0.0,40.0,6.0,16.0,5.0,0.0,27.0,2.0,3.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,9.0,1.0,3.0,0.0,0.0,4.0,146.0,664.0,363.0,4.0,1177.0,0.0,11.0,2.0,0.0,13.0,2436.0
DeKalb,Hugh Howell,1773.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,4.0,44.0,85.0,73.0,0.0,202.0,0.0,1.0,3.0,0.0,4.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,0.0,5.0,12.0,48.0,15.0,0.0,75.0,5.0,7.0,3.0,0.0,15.0,2.0,3.0,2.0,0.0,7.0,2.0,8.0,4.0,0.0,14.0,4.0,22.0,15.0,0.0,41.0,62.0,124.0,108.0,1.0,295.0,2.0,6.0,3.0,0.0,11.0,4.0,10.0,3.0,0.0,17.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,4.0,90.0,372.0,258.0,0.0,720.0,2.0,4.0,0.0,0.0,6.0,1436.0
DeKalb,Harris-Narvie J Harris Elem,4031.0,2.0,2.0,3.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,10.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,0.0,6.0,2.0,3.0,0.0,0.0,5.0,1.0,6.0,3.0,0.0,10.0,35.0,250.0,82.0,2.0,369.0,15.0,64.0,26.0,1.0,106.0,2.0,2.0,1.0,0.0,5.0,11.0,78.0,25.0,1.0,115.0,8.0,46.0,10.0,0.0,64.0,5.0,13.0,10.0,0.0,28.0,4.0,39.0,6.0,0.0,49.0,0.0,1.0,2.0,0.0,3.0,2.0,6.0,2.0,0.0,10.0,2.0,5.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,90.0,1102.0,625.0,5.0,1822.0,2.0,19.0,7.0,1.0,29.0,2655.0
DeKalb,Harris-Margaret Harris ED,1462.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,27.0,26.0,20.0,0.0,73.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,17.0,68.0,32.0,0.0,117.0,1.0,10.0,5.0,0.0,16.0,0.0,0.0,1.0,0.0,1.0,3.0,20.0,11.0,0.0,34.0,7.0,23.0,21.0,1.0,52.0,31.0,48.0,33.0,1.0,113.0,0.0,18.0,2.0,0.0,20.0,5.0,8.0,3.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,3.0,67.0,307.0,221.0,3.0,598.0,2.0,0.0,5.0,0.0,7.0,1071.0
DeKalb,Idlewood Elem,2472.0,3.0,0.0,4.0,0.0,7.0,3.0,4.0,3.0,0.0,10.0,26.0,61.0,24.0,1.0,112.0,1.0,1.0,1.0,0.0,3.0,4.0,11.0,5.0,0.0,20.0,0.0,3.0,3.0,0.0,6.0,2.0,7.0,3.0,0.0,12.0,38.0,128.0,46.0,1.0,213.0,8.0,22.0,2.0,1.0,33.0,0.0,6.0,1.0,0.0,7.0,4.0,25.0,11.0,0.0,40.0,19.0,37.0,14.0,0.0,70.0,47.0,64.0,52.0,0.0,163.0,11.0,12.0,1.0,1.0,25.0,3.0,1.0,2.0,0.0,6.0,3.0,0.0,1.0,0.0,4.0,2.0,2.0,3.0,0.0,7.0,4.0,1.0,0.0,0.0,5.0,102.0,471.0,302.0,4.0,879.0,3.0,9.0,1.0,0.0,13.0,1635.0
DeKalb,Indian Creek,2318.0,4.0,1.0,4.0,0.0,9.0,4.0,6.0,4.0,1.0,15.0,15.0,31.0,13.0,0.0,59.0,2.0,1.0,4.0,1.0,8.0,5.0,8.0,7.0,0.0,20.0,4.0,3.0,0.0,1.0,8.0,2.0,8.0,7.0,0.0,17.0,28.0,90.0,48.0,1.0,167.0,12.0,38.0,7.0,1.0,58.0,1.0,3.0,3.0,1.0,8.0,8.0,20.0,16.0,1.0,45.0,9.0,19.0,8.0,1.0,37.0,20.0,29.0,32.0,2.0,83.0,2.0,8.0,1.0,0.0,11.0,1.0,3.0,2.0,0.0,6.0,2.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,5.0,79.0,306.0,247.0,2.0,634.0,2.0,11.0,4.0,1.0,18.0,1214.0
DeKalb,Johnson Estates,1600.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,21.0,39.0,33.0,0.0,93.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,6.0,2.0,14.0,19.0,0.0,35.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,0.0,14.0,2.0,30.0,26.0,0.0,58.0,34.0,109.0,73.0,0.0,216.0,0.0,5.0,2.0,0.0,7.0,0.0,7.0,5.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,7.0,1.0,1.0,2.0,0.0,4.0,21.0,422.0,478.0,0.0,921.0,0.0,1.0,1.0,0.0,2.0,1391.0
DeKalb,Jolly Elem,3679.0,3.0,9.0,5.0,0.0,17.0,6.0,2.0,2.0,0.0,10.0,35.0,67.0,40.0,1.0,143.0,4.0,3.0,3.0,0.0,10.0,9.0,16.0,10.0,1.0,36.0,3.0,5.0,2.0,0.0,10.0,3.0,8.0,5.0,1.0,17.0,38.0,181.0,78.0,4.0,301.0,7.0,36.0,18.0,0.0,61.0,3.0,11.0,2.0,0.0,16.0,13.0,35.0,19.0,4.0,71.0,19.0,47.0,14.0,0.0,80.0,39.0,65.0,59.0,1.0,164.0,6.0,17.0,3.0,1.0,27.0,5.0,5.0,2.0,0.0,12.0,2.0,2.0,2.0,0.0,6.0,1.0,4.0,2.0,0.0,7.0,2.0,4.0,1.0,0.0,7.0,130.0,548.0,446.0,3.0,1127.0,5.0,10.0,6.0,1.0,22.0,2144.0
DeKalb,Kelley Lake Elem,3015.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,0.0,6.0,8.0,16.0,8.0,0.0,32.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,8.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,6.0,30.0,102.0,34.0,1.0,167.0,11.0,25.0,16.0,0.0,52.0,0.0,1.0,1.0,0.0,2.0,16.0,26.0,12.0,0.0,54.0,13.0,23.0,1.0,0.0,37.0,5.0,13.0,9.0,0.0,27.0,6.0,19.0,3.0,0.0,28.0,3.0,3.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,5.0,0.0,2.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,192.0,548.0,512.0,2.0,1254.0,6.0,10.0,1.0,0.0,17.0,1716.0
DeKalb,Kingsley Elem,2490.0,1.0,2.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,8.0,55.0,202.0,128.0,1.0,386.0,4.0,4.0,2.0,0.0,10.0,1.0,4.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,9.0,0.0,20.0,6.0,32.0,13.0,5.0,56.0,1.0,5.0,4.0,0.0,10.0,2.0,4.0,2.0,0.0,8.0,3.0,9.0,13.0,0.0,25.0,9.0,39.0,43.0,0.0,91.0,130.0,360.0,202.0,2.0,694.0,1.0,2.0,2.0,0.0,5.0,5.0,6.0,1.0,0.0,12.0,1.0,2.0,2.0,0.0,5.0,0.0,4.0,8.0,0.0,12.0,3.0,6.0,2.0,0.0,11.0,47.0,348.0,360.0,1.0,756.0,0.0,3.0,1.0,0.0,4.0,2125.0
DeKalb,Kelley Chapel Road,1337.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,50.0,15.0,1.0,79.0,5.0,13.0,5.0,0.0,23.0,0.0,1.0,0.0,0.0,1.0,7.0,9.0,6.0,0.0,22.0,4.0,14.0,6.0,0.0,24.0,8.0,4.0,5.0,0.0,17.0,3.0,9.0,1.0,0.0,13.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,84.0,365.0,280.0,0.0,729.0,1.0,0.0,5.0,0.0,6.0,940.0
DeKalb,Knollwood,2546.0,1.0,3.0,4.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,6.0,14.0,7.0,1.0,28.0,1.0,4.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,5.0,27.0,58.0,25.0,3.0,113.0,16.0,26.0,11.0,1.0,54.0,0.0,2.0,0.0,0.0,2.0,12.0,22.0,7.0,0.0,41.0,4.0,15.0,7.0,1.0,27.0,32.0,21.0,6.0,0.0,59.0,8.0,10.0,3.0,0.0,21.0,5.0,2.0,0.0,1.0,8.0,5.0,2.0,2.0,0.0,9.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,170.0,517.0,402.0,6.0,1095.0,2.0,8.0,5.0,0.0,15.0,1502.0
DeKalb,Kittredge Elem,2161.0,1.0,1.0,4.0,0.0,6.0,0.0,1.0,3.0,0.0,4.0,42.0,142.0,78.0,0.0,262.0,2.0,2.0,5.0,0.0,9.0,1.0,5.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,6.0,3.0,43.0,25.0,1.0,72.0,1.0,3.0,6.0,0.0,10.0,5.0,6.0,1.0,0.0,12.0,2.0,14.0,7.0,0.0,23.0,8.0,53.0,22.0,0.0,83.0,89.0,301.0,120.0,2.0,512.0,0.0,13.0,0.0,0.0,13.0,6.0,9.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,1.0,0.0,7.0,40.0,388.0,335.0,1.0,764.0,0.0,4.0,1.0,0.0,5.0,1818.0
DeKalb,Lakeside High,3216.0,0.0,4.0,0.0,0.0,4.0,2.0,4.0,3.0,0.0,9.0,50.0,138.0,111.0,0.0,299.0,0.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,8.0,14.0,58.0,19.0,0.0,91.0,2.0,12.0,8.0,0.0,22.0,1.0,3.0,0.0,1.0,5.0,5.0,16.0,8.0,0.0,29.0,7.0,55.0,30.0,0.0,92.0,103.0,273.0,199.0,2.0,577.0,0.0,7.0,2.0,0.0,9.0,6.0,12.0,7.0,0.0,25.0,0.0,2.0,5.0,0.0,7.0,1.0,5.0,4.0,0.0,10.0,1.0,3.0,2.0,0.0,6.0,113.0,740.0,544.0,0.0,1397.0,2.0,5.0,1.0,0.0,8.0,2610.0
DeKalb,Lavista Road,2223.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,34.0,52.0,56.0,0.0,142.0,1.0,2.0,2.0,0.0,5.0,1.0,3.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,5.0,7.0,34.0,28.0,1.0,70.0,3.0,5.0,4.0,0.0,12.0,0.0,1.0,2.0,0.0,3.0,8.0,9.0,10.0,0.0,27.0,9.0,43.0,35.0,0.0,87.0,65.0,116.0,109.0,1.0,291.0,2.0,10.0,0.0,0.0,12.0,2.0,4.0,7.0,0.0,13.0,0.0,2.0,3.0,0.0,5.0,0.0,3.0,6.0,0.0,9.0,0.0,4.0,1.0,0.0,5.0,67.0,415.0,529.0,3.0,1014.0,1.0,7.0,4.0,0.0,12.0,1723.0
DeKalb,Lavista,3223.0,1.0,1.0,2.0,0.0,4.0,3.0,3.0,3.0,0.0,9.0,40.0,77.0,57.0,2.0,176.0,2.0,4.0,10.0,0.0,16.0,3.0,8.0,6.0,0.0,17.0,1.0,2.0,1.0,0.0,4.0,4.0,3.0,4.0,0.0,11.0,35.0,104.0,43.0,2.0,184.0,9.0,39.0,10.0,0.0,58.0,1.0,1.0,3.0,0.0,5.0,11.0,36.0,22.0,1.0,70.0,18.0,56.0,34.0,3.0,111.0,53.0,141.0,104.0,1.0,299.0,5.0,19.0,4.0,0.0,28.0,3.0,11.0,3.0,0.0,17.0,1.0,2.0,2.0,0.0,5.0,2.0,8.0,2.0,0.0,12.0,2.0,2.0,3.0,0.0,7.0,89.0,529.0,472.0,2.0,1092.0,2.0,7.0,6.0,0.0,15.0,2140.0
DeKalb,Lithonia,1730.0,2.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,3.0,6.0,16.0,3.0,1.0,26.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,4.0,59.0,68.0,39.0,0.0,166.0,15.0,22.0,6.0,0.0,43.0,2.0,0.0,1.0,0.0,3.0,13.0,19.0,7.0,0.0,39.0,11.0,18.0,3.0,0.0,32.0,13.0,9.0,8.0,0.0,30.0,5.0,9.0,1.0,0.0,15.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,124.0,242.0,157.0,1.0,524.0,2.0,3.0,2.0,0.0,7.0,913.0
DeKalb,Lin-Mary Lin Elem,3009.0,1.0,2.0,1.0,0.0,4.0,2.0,3.0,6.0,0.0,11.0,21.0,56.0,53.0,1.0,131.0,3.0,6.0,12.0,0.0,21.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,8.0,14.0,59.0,32.0,0.0,105.0,4.0,9.0,6.0,1.0,20.0,2.0,3.0,2.0,1.0,8.0,2.0,17.0,7.0,1.0,27.0,5.0,42.0,34.0,0.0,81.0,45.0,103.0,58.0,1.0,207.0,2.0,3.0,4.0,0.0,9.0,4.0,10.0,5.0,0.0,19.0,0.0,3.0,3.0,0.0,6.0,0.0,1.0,8.0,0.0,9.0,2.0,0.0,0.0,1.0,3.0,74.0,890.0,785.0,2.0,1751.0,0.0,3.0,3.0,0.0,6.0,2430.0
DeKalb,Lithonia High,3610.0,1.0,2.0,1.0,0.0,4.0,3.0,0.0,2.0,0.0,5.0,2.0,10.0,8.0,0.0,20.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,4.0,3.0,5.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,8.0,61.0,151.0,58.0,2.0,272.0,27.0,49.0,20.0,1.0,97.0,1.0,2.0,0.0,0.0,3.0,20.0,68.0,16.0,1.0,105.0,13.0,34.0,7.0,0.0,54.0,6.0,12.0,5.0,0.0,23.0,15.0,25.0,4.0,0.0,44.0,3.0,2.0,0.0,0.0,5.0,1.0,6.0,2.0,0.0,9.0,1.0,6.0,4.0,1.0,12.0,0.0,3.0,1.0,0.0,4.0,190.0,731.0,415.0,7.0,1343.0,7.0,9.0,5.0,0.0,21.0,2045.0
DeKalb,Livsey Elem,1350.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,5.0,23.0,77.0,43.0,0.0,143.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,3.0,8.0,34.0,17.0,0.0,59.0,2.0,4.0,4.0,0.0,10.0,3.0,3.0,2.0,0.0,8.0,2.0,7.0,5.0,0.0,14.0,4.0,16.0,15.0,0.0,35.0,42.0,141.0,67.0,0.0,250.0,0.0,6.0,4.0,0.0,10.0,3.0,2.0,5.0,0.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,7.0,0.0,5.0,0.0,0.0,5.0,33.0,290.0,215.0,0.0,538.0,0.0,3.0,2.0,0.0,5.0,1119.0
