County,Precinct,Registered Voters,Marjorie Taylor Greene (Rep)_Election Day Votes,Marjorie Taylor Greene (Rep)_Advanced Voting Votes,Marjorie Taylor Greene (Rep)_Absentee by Mail Votes,Marjorie Taylor Greene (Rep)_Provisional Votes,Marjorie Taylor Greene (Rep)_Choice Total,Kevin Van Ausdal (Dem)_Election Day Votes,Kevin Van Ausdal (Dem)_Advanced Voting Votes,Kevin Van Ausdal (Dem)_Absentee by Mail Votes,Kevin Van Ausdal (Dem)_Provisional Votes,Kevin Van Ausdal (Dem)_Choice Total,Total Votes,"Earl L. """"Buddy"""" Carter (I) (Rep)_Election Day Votes","Earl L. """"Buddy"""" Carter (I) (Rep)_Advanced Voting Votes","Earl L. """"Buddy"""" Carter (I) (Rep)_Absentee by Mail Votes","Earl L. """"Buddy"""" Carter (I) (Rep)_Provisional Votes","Earl L. """"Buddy"""" Carter (I) (Rep)_Choice Total",Joyce Marie Griggs (Dem)_Election Day Votes,Joyce Marie Griggs (Dem)_Advanced Voting Votes,Joyce Marie Griggs (Dem)_Absentee by Mail Votes,Joyce Marie Griggs (Dem)_Provisional Votes,Joyce Marie Griggs (Dem)_Choice Total,Becky E. Hites (Rep)_Election Day Votes,Becky E. Hites (Rep)_Advanced Voting Votes,Becky E. Hites (Rep)_Absentee by Mail Votes,Becky E. Hites (Rep)_Provisional Votes,Becky E. Hites (Rep)_Choice Total,David Scott (I) (Dem)_Election Day Votes,David Scott (I) (Dem)_Advanced Voting Votes,David Scott (I) (Dem)_Absentee by Mail Votes,David Scott (I) (Dem)_Provisional Votes,David Scott (I) (Dem)_Choice Total,Barry Loudermilk (I) (Rep)_Election Day Votes,Barry Loudermilk (I) (Rep)_Advanced Voting Votes,Barry Loudermilk (I) (Rep)_Absentee by Mail Votes,Barry Loudermilk (I) (Rep)_Provisional Votes,Barry Loudermilk (I) (Rep)_Choice Total,Dana Barrett (Dem)_Election Day Votes,Dana Barrett (Dem)_Advanced Voting Votes,Dana Barrett (Dem)_Absentee by Mail Votes,Dana Barrett (Dem)_Provisional Votes,Dana Barrett (Dem)_Choice Total,Rick W. Allen (I) (Rep)_Election Day Votes,Rick W. Allen (I) (Rep)_Advanced Voting Votes,Rick W. Allen (I) (Rep)_Absentee by Mail Votes,Rick W. Allen (I) (Rep)_Provisional Votes,Rick W. Allen (I) (Rep)_Choice Total,Liz Johnson (Dem)_Election Day Votes,Liz Johnson (Dem)_Advanced Voting Votes,Liz Johnson (Dem)_Absentee by Mail Votes,Liz Johnson (Dem)_Provisional Votes,Liz Johnson (Dem)_Choice Total,Jody Hice (I) (Rep)_Election Day Votes,Jody Hice (I) (Rep)_Advanced Voting Votes,Jody Hice (I) (Rep)_Absentee by Mail Votes,Jody Hice (I) (Rep)_Provisional Votes,Jody Hice (I) (Rep)_Choice Total,Tabitha Johnson-Green (Dem)_Election Day Votes,Tabitha Johnson-Green (Dem)_Advanced Voting Votes,Tabitha Johnson-Green (Dem)_Absentee by Mail Votes,Tabitha Johnson-Green (Dem)_Provisional Votes,Tabitha Johnson-Green (Dem)_Choice Total
Tattnall,Manassas,265.0,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,60.0,10.0,0.0,141.0,19.0,17.0,10.0,0.0,46.0,,,,,,,,,,
Tattnall,District II,2500.0,,,,,,,,,,,1549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,734.0,129.0,0.0,1064.0,85.0,300.0,100.0,0.0,485.0,,,,,,,,,,
Tattnall,East Glennville,2506.0,,,,,,,,,,,1752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,870.0,246.0,0.0,1401.0,66.0,177.0,108.0,0.0,351.0,,,,,,,,,,
Tattnall,District IV,2497.0,,,,,,,,,,,1682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0,784.0,163.0,0.0,1216.0,104.0,224.0,138.0,0.0,466.0,,,,,,,,,,
Tattnall,District V,1062.0,,,,,,,,,,,694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,326.0,74.0,0.0,609.0,15.0,50.0,20.0,0.0,85.0,,,,,,,,,,
Bulloch,Lockhart,720.0,,,,,,,,,,,527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.0,104.0,32.0,1.0,375.0,47.0,50.0,55.0,0.0,152.0,,,,,,,,,,
Bulloch,Emit,3360.0,,,,,,,,,,,2380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,861.0,254.0,0.0,1665.0,143.0,344.0,227.0,1.0,715.0,,,,,,,,,,
Bulloch,Statesboro,6312.0,,,,,,,,,,,3947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,1179.0,389.0,3.0,1977.0,401.0,940.0,619.0,10.0,1970.0,,,,,,,,,,
Bulloch,Portal,1735.0,,,,,,,,,,,1133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0,283.0,120.0,0.0,837.0,90.0,96.0,110.0,0.0,296.0,,,,,,,,,,
Bulloch,Fair,6335.0,,,,,,,,,,,4282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.0,1672.0,494.0,6.0,2683.0,247.0,855.0,492.0,5.0,1599.0,,,,,,,,,,
Bulloch,Church,5793.0,,,,,,,,,,,3719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,1027.0,403.0,1.0,1825.0,370.0,860.0,657.0,7.0,1894.0,,,,,,,,,,
Bulloch,Pittman Park,5279.0,,,,,,,,,,,2738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,565.0,178.0,0.0,1062.0,431.0,902.0,340.0,3.0,1676.0,,,,,,,,,,
Bulloch,Leefield,1000.0,,,,,,,,,,,738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,203.0,69.0,1.0,632.0,35.0,38.0,32.0,1.0,106.0,,,,,,,,,,
Bulloch,Blitch,1947.0,,,,,,,,,,,1514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.0,516.0,178.0,2.0,1139.0,62.0,173.0,139.0,1.0,375.0,,,,,,,,,,
Bulloch,Hagin,2403.0,,,,,,,,,,,1630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.0,476.0,154.0,3.0,1076.0,136.0,214.0,203.0,1.0,554.0,,,,,,,,,,
Bulloch,Brooklet,3351.0,,,,,,,,,,,2438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.0,962.0,254.0,2.0,1906.0,114.0,262.0,154.0,2.0,532.0,,,,,,,,,,
Bulloch,Stilson,2137.0,,,,,,,,,,,1404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0,429.0,144.0,1.0,1191.0,56.0,78.0,79.0,0.0,213.0,,,,,,,,,,
Bulloch,Bay,1610.0,,,,,,,,,,,1170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0,341.0,112.0,0.0,975.0,65.0,67.0,63.0,0.0,195.0,,,,,,,,,,
Bulloch,Nevils,1299.0,,,,,,,,,,,898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,258.0,106.0,1.0,745.0,48.0,55.0,50.0,0.0,153.0,,,,,,,,,,
Bulloch,Sinkhole,488.0,,,,,,,,,,,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,67.0,47.0,0.0,302.0,20.0,12.0,20.0,0.0,52.0,,,,,,,,,,
Bulloch,Register,969.0,,,,,,,,,,,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,146.0,58.0,2.0,423.0,72.0,72.0,63.0,0.0,207.0,,,,,,,,,,
Chatham,1-01C First Presbyterian Church3187,3187.0,355.0,,,,,,,,,,,,425.0,314.0,0.0,1094.0,175.0,635.0,613.0,0.0,1423.0,2517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,1-05C JEA Building,2106.0,,,,,,,,,,,1534.0,233.0,253.0,172.0,2.0,660.0,138.0,389.0,347.0,0.0,874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,1-06C Central Church of Christ2035,2035.0,355.0,,,,,,,,,,,,319.0,269.0,1.0,944.0,101.0,230.0,273.0,2.0,606.0,1550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,1-08C Grace United Methodist Church1667,1667.0,303.0,,,,,,,,,,,,221.0,169.0,0.0,693.0,110.0,223.0,172.0,1.0,506.0,1199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,1-09C Immanuel Baptist Church 739,739.0,78.0,,,,,,,,,,,,59.0,46.0,2.0,185.0,68.0,93.0,88.0,1.0,250.0,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,1-10C St Thomas Episcopal Church1101,1101.0,341.0,,,,,,,,,,,,184.0,160.0,2.0,687.0,52.0,86.0,104.0,0.0,242.0,929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,1-12C Isle of Hope Baptist,1909.0,,,,,,,,,,,1611.0,533.0,395.0,286.0,1.0,1215.0,70.0,154.0,172.0,0.0,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,1-13C The Sanctuary,1396.0,,,,,,,,,,,1003.0,246.0,249.0,113.0,1.0,609.0,94.0,129.0,171.0,0.0,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,1-14C Compassion Christian Church1718,1718.0,246.0,,,,,,,,,,,,361.0,219.0,1.0,827.0,70.0,162.0,204.0,0.0,436.0,1263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,1-16C Ferguson Ave Baptist,2905.0,,,,,,,,,,,2080.0,601.0,666.0,300.0,4.0,1571.0,123.0,189.0,196.0,1.0,509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,1-17C Islands Christian Church3136,3136.0,478.0,,,,,,,,,,,,834.0,459.0,0.0,1771.0,92.0,231.0,413.0,1.0,737.0,2508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,2-02C Blackshear Community Center1714,1714.0,49.0,,,,,,,,,,,,88.0,53.0,1.0,191.0,208.0,241.0,221.0,8.0,678.0,869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,2-03C W W Law Center,1609.0,,,,,,,,,,,817.0,62.0,61.0,31.0,1.0,155.0,185.0,239.0,237.0,1.0,662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,2-04C Fellowship of Love Church3178,3178.0,60.0,,,,,,,,,,,,49.0,41.0,0.0,150.0,420.0,588.0,594.0,1.0,1603.0,1753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,2-05C Holy Spirit Lutheran Church2079,2079.0,76.0,,,,,,,,,,,,64.0,31.0,1.0,172.0,251.0,473.0,347.0,3.0,1074.0,1246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,2-06C Eli Whitney Complex,759.0,,,,,,,,,,,395.0,29.0,35.0,6.0,0.0,70.0,116.0,109.0,98.0,2.0,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,2-07C Christ Community Church 2808,2808.0,118.0,,,,,,,,,,,,88.0,56.0,0.0,262.0,326.0,557.0,419.0,2.0,1304.0,1566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,2-09C Salvation Army,3342.0,,,,,,,,,,,1971.0,118.0,108.0,61.0,0.0,287.0,362.0,699.0,619.0,4.0,1684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,2-11C Stillwell Towers,1900.0,,,,,,,,,,,985.0,64.0,69.0,39.0,0.0,172.0,290.0,254.0,266.0,3.0,813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,2-12C Williams Court Apts,1683.0,,,,,,,,,,,946.0,65.0,55.0,30.0,0.0,150.0,173.0,337.0,282.0,4.0,796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,3-01C Old Courthouse,458.0,,,,,,,,,,,297.0,50.0,43.0,51.0,0.0,144.0,20.0,68.0,64.0,1.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,3-02C Temple Mickve Israel,1598.0,,,,,,,,,,,1099.0,134.0,205.0,129.0,1.0,469.0,74.0,279.0,275.0,2.0,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,3-03C Savannah High School,1185.0,,,,,,,,,,,593.0,20.0,28.0,20.0,0.0,68.0,187.0,202.0,131.0,5.0,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,3-04C First African Baptist Church1558,1558.0,35.0,,,,,,,,,,,,21.0,21.0,0.0,77.0,300.0,234.0,235.0,0.0,769.0,846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,3-05C Aldersgate Youth Center 2107,2107.0,116.0,,,,,,,,,,,,124.0,68.0,0.0,308.0,264.0,328.0,276.0,2.0,870.0,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,3-08C Jenkins High School,1210.0,,,,,,,,,,,782.0,88.0,95.0,52.0,0.0,235.0,123.0,236.0,188.0,0.0,547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,3-09C Cokesbury Methodist,664.0,,,,,,,,,,,521.0,168.0,76.0,54.0,1.0,299.0,64.0,74.0,83.0,1.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,3-10C Bible Baptist Church,2640.0,,,,,,,,,,,1574.0,105.0,74.0,58.0,0.0,237.0,381.0,511.0,443.0,2.0,1337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,3-11C Southside Baptist Church1481,1481.0,62.0,,,,,,,,,,,,62.0,46.0,1.0,171.0,228.0,266.0,199.0,2.0,695.0,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,3-12C Thunderbolt Muni Complex1678,1678.0,275.0,,,,,,,,,,,,188.0,95.0,0.0,558.0,160.0,187.0,231.0,1.0,579.0,1137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,3-13C New Cov 7 Day Adv Ch,2303.0,,,,,,,,,,,1360.0,180.0,250.0,148.0,0.0,578.0,195.0,346.0,239.0,2.0,782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,3-14C Oglethorpe Charter Academy2381,2381.0,88.0,,,,,,,,,,,,171.0,106.0,0.0,365.0,242.0,454.0,440.0,1.0,1137.0,1502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,3-15C Eli Whitney Complex,816.0,,,,,,,,,,,639.0,63.0,134.0,109.0,0.0,306.0,62.0,121.0,150.0,0.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,4-02C Frank Murray Comm Center2472,2472.0,339.0,,,,,,,,,,,,521.0,195.0,0.0,1055.0,104.0,240.0,271.0,0.0,615.0,1670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,4-04C Lighthouse Baptist Church2470,2470.0,490.0,,,,,,,,,,,,525.0,274.0,3.0,1292.0,87.0,185.0,254.0,1.0,527.0,1819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,4-05C St Francis Episcopal Church2244,2244.0,488.0,,,,,,,,,,,,469.0,232.0,1.0,1190.0,112.0,192.0,230.0,0.0,534.0,1724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,4-06C First Baptist of the Island2252,2252.0,488.0,,,,,,,,,,,,560.0,249.0,3.0,1300.0,82.0,163.0,219.0,0.0,464.0,1764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,4-07C Wilmington Island UMC,3370.0,,,,,,,,,,,2456.0,550.0,752.0,375.0,4.0,1681.0,122.0,265.0,388.0,0.0,775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,4-08C Wilmington Island Pres Church2678,2678.0,557.0,,,,,,,,,,,,690.0,389.0,1.0,1637.0,83.0,183.0,276.0,1.0,543.0,2180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,4-10C Guard House Comm Ctr,1469.0,,,,,,,,,,,1140.0,368.0,221.0,145.0,2.0,736.0,119.0,133.0,151.0,1.0,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,4-11C Tybee Island School Cafe1640,1640.0,506.0,,,,,,,,,,,,171.0,144.0,1.0,822.0,161.0,108.0,166.0,0.0,435.0,1257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,4-12C St Peters Episcopal,2294.0,,,,,,,,,,,1957.0,593.0,477.0,400.0,3.0,1473.0,77.0,126.0,281.0,0.0,484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,4-13C Skidaway Island Pres Church2469,2469.0,515.0,,,,,,,,,,,,502.0,516.0,2.0,1535.0,58.0,185.0,328.0,1.0,572.0,2107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,4-14C Skidaway Island Baptist 1744,1744.0,374.0,,,,,,,,,,,,330.0,342.0,3.0,1049.0,44.0,124.0,277.0,0.0,445.0,1494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,4-15C Skidaway Island State Park0,0.0,308.0,,,,,,,,,,,,334.0,453.0,3.0,1098.0,38.0,130.0,286.0,0.0,454.0,1552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,5-01C Bartlett Middle School,1063.0,,,,,,,,,,,607.0,73.0,54.0,39.0,0.0,166.0,136.0,174.0,131.0,0.0,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,5-02C Senior Citizens Center,783.0,,,,,,,,,,,399.0,27.0,12.0,11.0,1.0,51.0,108.0,115.0,125.0,0.0,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,5-03C Butler Presbyterian Church1078,1078.0,17.0,,,,,,,,,,,,8.0,8.0,0.0,33.0,183.0,160.0,183.0,6.0,532.0,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,5-05C Liberty City Comm Ctr,2574.0,,,,,,,,,,,1620.0,31.0,19.0,16.0,1.0,67.0,416.0,558.0,577.0,2.0,1553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,5-06C Seed Church,2598.0,,,,,,,,,,,1250.0,83.0,76.0,41.0,1.0,201.0,262.0,433.0,347.0,7.0,1049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,5-07C Station 1,1856.0,,,,,,,,,,,1042.0,106.0,98.0,74.0,1.0,279.0,215.0,318.0,225.0,5.0,763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,5-08C Savannah Primitive BC,1848.0,,,,,,,,,,,1114.0,100.0,135.0,81.0,0.0,316.0,186.0,318.0,291.0,3.0,798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,5-10C Tatumville Community Center3507,3507.0,42.0,,,,,,,,,,,,44.0,32.0,0.0,118.0,531.0,663.0,678.0,5.0,1877.0,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,5-11C Largo-Tibet Elementary,3019.0,,,,,,,,,,,1708.0,84.0,138.0,186.0,2.0,410.0,313.0,601.0,378.0,6.0,1298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,6-01C White Bluff Presbyterian1919,1919.0,161.0,,,,,,,,,,,,155.0,98.0,3.0,417.0,173.0,331.0,235.0,3.0,742.0,1159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,6-02C Windsor Forest Baptist,2290.0,,,,,,,,,,,1776.0,414.0,422.0,235.0,0.0,1071.0,136.0,269.0,299.0,1.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,6-03C Crusader Comm Center,2736.0,,,,,,,,,,,1915.0,279.0,347.0,187.0,1.0,814.0,220.0,456.0,424.0,1.0,1101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,6-05C Windsor Hall,1993.0,,,,,,,,,,,1227.0,149.0,185.0,118.0,0.0,452.0,202.0,315.0,258.0,0.0,775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,6-06C The Light Church,1543.0,,,,,,,,,,,908.0,142.0,213.0,104.0,0.0,459.0,137.0,177.0,135.0,0.0,449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,6-08C Christ Memorial Baptist Church2194,2194.0,103.0,,,,,,,,,,,,151.0,90.0,0.0,344.0,217.0,387.0,270.0,2.0,876.0,1220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,6-09C Trinity Lutheran Church 3319,3319.0,322.0,,,,,,,,,,,,438.0,281.0,1.0,1042.0,263.0,529.0,390.0,7.0,1189.0,2231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,6-10C Station 3,4184.0,,,,,,,,,,,2932.0,401.0,695.0,342.0,3.0,1441.0,253.0,637.0,597.0,4.0,1491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,6-11C Bamboo Farms,5149.0,,,,,,,,,,,3068.0,344.0,467.0,197.0,3.0,1011.0,429.0,965.0,657.0,6.0,2057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-01C Garden City Senior Ctr,1542.0,,,,,,,,,,,892.0,199.0,194.0,113.0,0.0,506.0,108.0,137.0,141.0,0.0,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-03C PB Edwards Gym,1290.0,,,,,,,,,,,755.0,310.0,130.0,81.0,0.0,521.0,95.0,62.0,77.0,0.0,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-04C Lake Shore Comm Ctr,3067.0,,,,,,,,,,,1900.0,214.0,192.0,63.0,0.0,469.0,375.0,701.0,354.0,1.0,1431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-05C Woodlawn Baptist Church 1305,1305.0,139.0,,,,,,,,,,,,134.0,47.0,0.0,320.0,138.0,179.0,107.0,0.0,424.0,744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-06C Pooler City Hall,3555.0,,,,,,,,,,,2196.0,260.0,611.0,239.0,1.0,1111.0,177.0,497.0,410.0,1.0,1085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-07C Rothwell Baptist Church 3932,3932.0,283.0,,,,,,,,,,,,954.0,407.0,2.0,1646.0,122.0,432.0,397.0,5.0,956.0,2602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-08C Bloomingdale Comm Ctr,2733.0,,,,,,,,,,,1744.0,524.0,645.0,223.0,0.0,1392.0,84.0,133.0,134.0,1.0,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-09C Savannah Holy C of G,2823.0,,,,,,,,,,,1686.0,246.0,330.0,170.0,1.0,747.0,206.0,369.0,361.0,3.0,939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-10C Progressive Rec Center,4288.0,,,,,,,,,,,2546.0,283.0,449.0,186.0,2.0,920.0,331.0,768.0,521.0,6.0,1626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-11C Seventh Day Adv Church,6469.0,,,,,,,,,,,3964.0,494.0,767.0,285.0,6.0,1552.0,432.0,1185.0,787.0,8.0,2412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-12C Pooler Church,3334.0,,,,,,,,,,,2371.0,196.0,569.0,244.0,4.0,1013.0,161.0,672.0,525.0,0.0,1358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-13C Southside Fire Trng Ctr 2513,2513.0,239.0,,,,,,,,,,,,723.0,401.0,1.0,1364.0,62.0,261.0,383.0,0.0,706.0,2070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-14C Coastal Cathedral,7572.0,,,,,,,,,,,4967.0,430.0,815.0,505.0,2.0,1752.0,549.0,1493.0,1166.0,7.0,3215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-15C Rice Creek School,2564.0,,,,,,,,,,,1529.0,263.0,219.0,82.0,3.0,567.0,269.0,431.0,260.0,2.0,962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,7-16C Pooler Recreation Center Gymnasium3701,3701.0,232.0,,,,,,,,,,,,864.0,423.0,7.0,1526.0,119.0,552.0,449.0,6.0,1126.0,2652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,8-01C Civic Center,850.0,,,,,,,,,,,320.0,21.0,31.0,16.0,0.0,68.0,60.0,101.0,88.0,3.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,8-02C Hellenic Center,1709.0,,,,,,,,,,,990.0,89.0,74.0,49.0,0.0,212.0,180.0,359.0,238.0,1.0,778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,8-03C Silk Hope Baptist Church831,831.0,161.0,,,,,,,,,,,,100.0,42.0,0.0,303.0,51.0,48.0,56.0,0.0,155.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,8-05C W Broad St YMCA,1543.0,,,,,,,,,,,672.0,23.0,8.0,6.0,0.0,37.0,263.0,207.0,164.0,1.0,635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chatham,8-06C Tompkins Rec Center,1055.0,,,,,,,,,,,526.0,19.0,8.0,6.0,0.0,33.0,184.0,147.0,158.0,4.0,493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
